"","genres","movie_title","director_name","content_rating","imdb_score","title_year","number"
"8078","Mystery","Eye of the Beholder ","Stephan Elliott","R",4.9,1999,1
"8079","Mystery","Eyes Wide Shut ","Stanley Kubrick","R",7.3,1999,1
"8080","Mystery","Fascination ","Klaus Menzel","R",3.3,2004,1
"8081","Mystery","Femme Fatale ","Brian De Palma","R",6.3,2002,1
"8082","Mystery","Flightplan ","Robert Schwentke","PG-13",6.2,2005,1
"8083","Mystery","Four Brothers ","John Singleton","R",6.9,2005,1
"8084","Mystery","Frequency ","Gregory Hoblit","PG-13",7.3,2000,1
"8085","Mystery","Friday the 13th Part 2 ","Steve Miner","R",6.1,1981,1
"8086","Mystery","Friday the 13th: A New Beginning ","Danny Steinmann","R",4.7,1985,1
"8087","Mystery","Get Low ","Aaron Schneider","PG-13",7.1,2009,1
"8088","Mystery","Glengarry Glen Ross ","James Foley","R",7.8,1992,1
"8089","Mystery","Gone Girl ","David Fincher","R",8.1,2014,1
"8090","Mystery","Gosford Park ","Robert Altman","R",7.3,2001,1
"8091","Mystery","Gossip ","Davis Guggenheim","R",5.9,2000,1
"8092","Mystery","Gothika ","Mathieu Kassovitz","R",5.8,2003,1
"8093","Mystery","Hail, Caesar! ","Ethan Coen","PG-13",6.4,2016,1
"8094","Mystery","Halloween III: Season of the Witch ","Tommy Lee Wallace","R",4.6,1982,1
"8095","Mystery","Harry Potter and the Chamber of Secrets ","Chris Columbus","PG",7.4,2002,1
"8096","Mystery","Harry Potter and the Goblet of Fire ","Mike Newell","PG-13",7.6,2005,1
"8097","Mystery","Harry Potter and the Half-Blood Prince ","David Yates","PG",7.5,2009,1
"8098","Mystery","Harry Potter and the Order of the Phoenix ","David Yates","PG-13",7.5,2007,1
"8099","Mystery","Harry Potter and the Prisoner of Azkaban ","Alfonso Cuarón","PG",7.8,2004,1
"8100","Mystery","Head Over Heels ","Mark Waters","PG-13",5.4,2001,1
"8101","Mystery","Hearts in Atlantis ","Scott Hicks","PG-13",6.9,2001,1
"8102","Mystery","Hide and Seek ","John Polson","R",5.9,2005,1
"8103","Mystery","High Crimes ","Carl Franklin","PG-13",6.3,2002,1
"8104","Mystery","Holes ","Andrew Davis","PG",7.1,2003,1
"8105","Mystery","Hostage ","Florent-Emilio Siri","R",6.6,2005,1
"8106","Mystery","Hot Fuzz ","Edgar Wright","R",7.9,2007,1
"8107","Mystery","House on Haunted Hill ","William Malone","R",5.6,1999,1
"8108","Mystery","Hugo ","Martin Scorsese","PG",7.5,2011,1
"8109","Mystery","I Know What You Did Last Summer ","Jim Gillespie","R",5.6,1997,1
"8110","Mystery","I Love Your Work ","Adam Goldberg","R",5.4,2003,1
"8111","Mystery","I Still Know What You Did Last Summer ","Danny Cannon","R",4.6,1998,1
"8112","Mystery","I, Robot ","Alex Proyas","PG-13",7.1,2004,1
"8113","Mystery","Identity ","James Mangold","R",7.3,2003,1
"8114","Mystery","Impostor ","Gary Fleder","R",6.2,2001,1
"8115","Mystery","In the Cut ","Jane Campion","R",5.3,2003,1
"8116","Mystery","Incendies ","Denis Villeneuve","R",8.2,2010,1
"8117","Mystery","Inescapable ","Ruba Nadda","R",5.2,2012,1
"8118","Mystery","Inherent Vice ","Paul Thomas Anderson","R",6.7,2014,1
"8119","Mystery","Inside Man ","Spike Lee","R",7.6,2006,1
"8120","Mystery","Insidious ","James Wan","PG-13",6.8,2010,1
"8121","Mystery","Insomnia ","Christopher Nolan","R",7.2,2002,1
"8122","Mystery","It Follows ","David Robert Mitchell","R",6.9,2014,1
"8123","Mystery","Jeepers Creepers ","Victor Salva","R",6.1,2001,1
"8124","Mystery","Jindabyne ","Ray Lawrence","R",6.4,2006,1
"8125","Mystery","Joy Ride ","John Dahl","R",6.6,2001,1
"8126","Mystery","K-PAX ","Iain Softley","PG-13",7.4,2001,1
"8127","Mystery","Kill the Messenger ","Michael Cuesta","R",7,2014,1
"8128","Mystery","Kiss Kiss Bang Bang ","Shane Black","R",7.6,2005,1
"8129","Mystery","Kiss the Girls ","Gary Fleder","R",6.6,1997,1
"8130","Mystery","Knowing ","Alex Proyas","PG-13",6.2,2009,1
"8131","Mystery","L.A. Confidential ","Curtis Hanson","R",8.3,1997,1
"8132","Mystery","Lady in the Water ","M. Night Shyamalan","PG-13",5.6,2006,1
"8133","Mystery","Lady in White ","Frank LaLoggia","R",6.7,1988,1
"8134","Mystery","Let Me In ","Matt Reeves","R",7.2,2010,1
"8135","Mystery","Lone Star ","John Sayles","R",7.6,1996,1
"8136","Mystery","Max Payne ","John Moore","PG-13",5.4,2008,1
"8137","Mystery","Maximum Risk ","Ringo Lam","R",5.4,1996,1
"8138","Mystery","Memento ","Christopher Nolan","R",8.5,2000,1
"8139","Mystery","Men in Black ","Barry Sonnenfeld","PG-13",7.3,1997,1
"8140","Mystery","Men in Black II ","Barry Sonnenfeld","PG-13",6.1,2002,1
"8141","Mystery","Michael Clayton ","Tony Gilroy","R",7.3,2007,1
"8142","Mystery","Midnight in the Garden of Good and Evil ","Clint Eastwood","R",6.6,1997,1
"8143","Mystery","Mindhunters ","Renny Harlin","R",6.4,2004,1
"8144","Mystery","Minority Report ","Steven Spielberg","PG-13",7.7,2002,1
"8145","Mystery","Mirrors ","Alexandre Aja","R",6.2,2008,1
"8146","Mystery","Monster House ","Gil Kenan","PG",6.6,2006,1
"8147","Mystery","Moon ","Duncan Jones","R",7.9,2009,1
"8148","Mystery","Mortdecai ","David Koepp","R",5.5,2015,1
"8149","Mystery","Mulholland Drive ","David Lynch","R",8,2001,1
"8150","Mystery","Mystic River ","Clint Eastwood","R",8,2003,1
"8151","Mystery","Nancy Drew ","Andrew Fleming","PG",5.9,2007,1
"8152","Mystery","Narc ","Joe Carnahan","R",7.2,2002,1
"8153","Mystery","National Treasure ","Jon Turteltaub","PG",6.9,2004,1
"8154","Mystery","New Nightmare ","Wes Craven","R",6.4,1994,1
"8155","Mystery","Non-Stop ","Jaume Collet-Serra","PG-13",7,2014,1
"8156","Mystery","November ","Greg Harrison","R",5.5,2004,1
"8157","Mystery","Now You See Me ","Louis Leterrier","PG-13",7.3,2013,1
"8158","Mystery","Now You See Me 2 ","Jon M. Chu","PG-13",6.9,2016,1
"8159","Mystery","Oblivion ","Joseph Kosinski","PG-13",7,2013,1
"8160","Mystery","Oculus ","Mike Flanagan","R",6.5,2013,1
"8161","Mystery","Oldboy ","Chan-wook Park","R",8.4,2003,1
"8162","Mystery","Ondine ","Neil Jordan","PG-13",6.8,2009,1
"8163","Mystery","One Missed Call ","Eric Valette","PG-13",3.9,2008,1
"8164","Mystery","Original Sin ","Michael Cristofer","R",6,2001,1
"8165","Mystery","Pandorum ","Christian Alvart","R",6.8,2009,1
"8166","Mystery","Paper Towns ","Jake Schreier","PG-13",6.4,2015,1
"8167","Mystery","Paycheck ","John Woo","PG-13",6.3,2003,1
"8168","Mystery","People I Know ","Daniel Algrant","R",5.5,2002,1
"8169","Mystery","Pi ","Darren Aronofsky","R",7.5,1998,1
"8170","Mystery","Pooh's Heffalump Movie ","Frank Nissen","G",6.4,2005,1
"8171","Mystery","Premonition ","Mennan Yapo","PG-13",5.9,2007,1
"8172","Mystery","Prisoners ","Denis Villeneuve","R",8.1,2013,1
"8173","Mystery","Prom Night ","Nelson McCormick","PG-13",3.9,2008,1
"8174","Mystery","Prometheus ","Ridley Scott","R",7,2012,1
"8175","Mystery","Psycho ","Alfred Hitchcock","R",8.5,1960,1
"8176","Mystery","Psycho Beach Party ","Robert Lee King","Unrated",6.3,2000,1
"8177","Mystery","Random Hearts ","Sydney Pollack","R",5.1,1999,1
"8178","Mystery","Recess: School's Out ","Chuck Sheetz","G",6.5,2001,1
"8179","Mystery","Red Eye ","Wes Craven","PG-13",6.5,2005,1
"8180","Mystery","Red Riding Hood ","Catherine Hardwicke","PG-13",5.4,2011,1
"8181","Mystery","Righteous Kill ","Jon Avnet","R",6,2008,1
"8182","Mystery","Risen ","Kevin Reynolds","PG-13",6.3,2016,1
"8183","Mystery","Safe House ","Daniel Espinosa","R",6.8,2012,1
"8184","Mystery","Salt ","Phillip Noyce","PG-13",6.4,2010,1
"8185","Mystery","Saw ","James Wan","R",7.7,2004,1
"8186","Mystery","Saw 3D: The Final Chapter ","Kevin Greutert","R",5.6,2010,1
"8187","Mystery","Saw II ","Darren Lynn Bousman","R",6.6,2005,1
"8188","Mystery","Saw III ","Darren Lynn Bousman","R",6.2,2006,1
"8189","Mystery","Saw IV ","Darren Lynn Bousman","R",5.9,2007,1
"8190","Mystery","Saw V ","David Hackl","R",5.8,2008,1
"8191","Mystery","Saw VI ","Kevin Greutert","R",6,2009,1
"8192","Mystery","Scooby-Doo ","Raja Gosnell","PG",4.9,2002,1
"8193","Mystery","Scooby-Doo 2: Monsters Unleashed ","Raja Gosnell","PG",4.9,2004,1
"8194","Mystery","Scoop ","Woody Allen","PG-13",6.7,2006,1
"8195","Mystery","Scream ","Wes Craven","R",7.2,1996,1
"8196","Mystery","Scream 2 ","Wes Craven","R",6.1,1997,1
"8197","Mystery","Scream 3 ","Wes Craven","R",5.5,2000,1
"8198","Mystery","Scream 4 ","Wes Craven","R",6.2,2011,1
"8199","Mystery","Se7en ","David Fincher","R",8.6,1995,1
"8200","Mystery","Sea of Love ","Harold Becker","R",6.8,1989,1
"8201","Mystery","Secret Window ","David Koepp","PG-13",6.6,2004,1
"8202","Mystery","Self/less ","Tarsem Singh","PG-13",6.5,2015,1
"8203","Mystery","Session 9 ","Brad Anderson","R",6.5,2001,1
"8204","Mystery","Sherlock Holmes ","Guy Ritchie","PG-13",7.6,2009,1
"8205","Mystery","Sherlock Holmes: A Game of Shadows ","Guy Ritchie","PG-13",7.5,2011,1
"8206","Mystery","Shooter ","Antoine Fuqua","R",7.2,2007,1
"8207","Mystery","Shutter ","Masayuki Ochiai","PG-13",5.2,2008,1
"8208","Mystery","Shutter Island ","Martin Scorsese","R",8.1,2010,1
"8209","Mystery","Sicario ","Denis Villeneuve","R",7.6,2015,1
"8210","Mystery","Silent Hill ","Christophe Gans","R",6.6,2006,1
"8211","Mystery","Silent Hill: Revelation 3D ","Michael J. Bassett","R",5,2012,1
"8212","Mystery","Silent House ","Chris Kentis","R",5.3,2011,1
"8213","Mystery","Sinister ","Scott Derrickson","R",6.8,2012,1
"8214","Mystery","Sinister 2 ","Ciarán Foy","R",5.2,2015,1
"8215","Mystery","Sky Captain and the World of Tomorrow ","Kerry Conran","PG",6.1,2004,1
"8216","Mystery","Slow Burn ","Wayne Beach","R",5.9,2005,1
"8217","Mystery","Snake Eyes ","Brian De Palma","R",5.9,1998,1
"8218","Mystery","Snow Falling on Cedars ","Scott Hicks","PG-13",6.8,1999,1
"8219","Mystery","Sorority Row ","Stewart Hendler","R",5.1,2009,1
"8220","Mystery","Soul Survivors ","Stephen Carpenter","PG-13",3.9,2001,1
"8221","Mystery","Source Code ","Duncan Jones","PG-13",7.5,2011,1
"8222","Mystery","Southland Tales ","Richard Kelly","R",5.5,2006,1
"8223","Mystery","Sphere ","Barry Levinson","PG-13",6,1998,1
"8224","Mystery","Sphinx ","Franklin J. Schaffner","PG",5.2,1981,1
"8225","Mystery","Spider ","David Cronenberg","R",6.8,2002,1
"8226","Mystery","Star Trek: Generations ","David Carson","PG",6.6,1994,1
"8227","Mystery","Star Trek: The Motion Picture ","Robert Wise","PG",6.4,1979,1
"8228","Mystery","Stir of Echoes ","David Koepp","R",7,1999,1
"8229","Mystery","Street Fighter: The Legend of Chun-Li ","Andrzej Bartkowiak","PG-13",3.7,2009,1
"8230","Mystery","Super 8 ","J.J. Abrams","PG-13",7.1,2011,1
"8231","Mystery","Super Troopers ","Jay Chandrasekhar","R",7.1,2001,1
"8232","Mystery","Suspect Zero ","E. Elias Merhige","R",5.9,2004,1
"8233","Mystery","Switchback ","Jeb Stuart","R",6.4,1997,1
"8234","Mystery","The 6th Day ","Roger Spottiswoode","PG-13",5.9,2000,1
"8235","Mystery","The Adventures of Ford Fairlane ","Renny Harlin","R",6.3,1990,1
"8236","Mystery","The Adventures of Tintin ","Steven Spielberg","PG",7.4,2011,1
"8237","Mystery","The Amityville Horror ","Andrew Douglas","R",6,2005,1
"8238","Mystery","The Barbarian Invasions ","Denys Arcand","R",7.7,2003,1
"8239","Mystery","The Best Offer ","Giuseppe Tornatore","R",7.8,2013,1
"8240","Mystery","The Black Dahlia ","Brian De Palma","R",5.6,2006,1
"8241","Mystery","The Bone Collector ","Phillip Noyce","R",6.7,1999,1
"8242","Mystery","The Bourne Identity ","Doug Liman","PG-13",7.9,2002,1
"8243","Mystery","The Bourne Supremacy ","Paul Greengrass","PG-13",7.8,2004,1
"8244","Mystery","The Bourne Ultimatum ","Paul Greengrass","PG-13",8.1,2007,1
"8245","Mystery","The Box ","Richard Kelly","PG-13",5.6,2009,1
"8246","Mystery","The Boy ","William Brent Bell","PG-13",6,2016,1
"8247","Mystery","The Boy Next Door ","Rob Cohen","R",4.6,2015,1
"8248","Mystery","The Cabin in the Woods ","Drew Goddard","R",7,2012,1
"8249","Mystery","The Client ","Joel Schumacher","PG-13",6.7,1994,1
"8250","Mystery","The Conjuring ","James Wan","R",7.5,2013,1
"8251","Mystery","The Conjuring 2 ","James Wan","R",7.8,2016,1
"8252","Mystery","The Constant Gardener ","Fernando Meirelles","R",7.5,2005,1
"8253","Mystery","The Corruptor ","James Foley","R",6,1999,1
"8254","Mystery","The Cure ","Kiyoshi Kurosawa","",7.4,1997,1
"8255","Mystery","The Curse of the Jade Scorpion ","Woody Allen","PG-13",6.8,2001,1
"8256","Mystery","The Curse of the Were-Rabbit ","Steve Box","G",7.5,2005,1
"8257","Mystery","The Da Vinci Code ","Ron Howard","PG-13",6.6,2006,1
"8258","Mystery","The Devil's Advocate ","Taylor Hackford","R",7.5,1997,1
"8259","Mystery","The Eye ","David Moreau","PG-13",5.4,2008,1
"8260","Mystery","The Faculty ","Robert Rodriguez","R",6.4,1998,1
"8261","Mystery","The Firm ","Sydney Pollack","R",6.8,1993,1
"8262","Mystery","The Forest ","Jason Zada","PG-13",4.8,2016,1
"8263","Mystery","The Fourth Kind ","Olatunde Osunsanmi","PG-13",5.9,2009,1
"8264","Mystery","The Fugitive ","Andrew Davis","PG-13",7.8,1993,1
"8265","Mystery","The Game ","David Fincher","R",7.8,1997,1
"8266","Mystery","The General's Daughter ","Simon West","R",6.3,1999,1
"8267","Mystery","The Ghost Writer ","Roman Polanski","PG-13",7.2,2010,1
"8268","Mystery","The Girl with the Dragon Tattoo ","David Fincher","R",7.8,2011,1
"8269","Mystery","The Glass House ","Daniel Sackheim","PG-13",5.8,2001,1
"8270","Mystery","The Golden Child ","Michael Ritchie","PG-13",5.9,1986,1
"8271","Mystery","The Good German ","Steven Soderbergh","R",6.1,2006,1
"8272","Mystery","The Green Mile ","Frank Darabont","R",8.5,1999,1
"8273","Mystery","The Grudge ","Takashi Shimizu","PG-13",5.9,2004,1
"8274","Mystery","The Gunman ","Pierre Morel","R",5.8,2015,1
"8275","Mystery","The Hateful Eight ","Quentin Tarantino","R",7.9,2015,1
"8276","Mystery","The Haunted Mansion ","Rob Minkoff","PG",4.9,2003,1
"8277","Mystery","The Haunting ","Jan de Bont","PG-13",4.9,1999,1
"8278","Mystery","The Imaginarium of Doctor Parnassus ","Terry Gilliam","PG-13",6.8,2009,1
"8279","Mystery","The In Crowd ","Mary Lambert","PG-13",4.6,2000,1
"8280","Mystery","The International ","Tom Tykwer","R",6.5,2009,1
"8281","Mystery","The Interpreter ","Sydney Pollack","PG-13",6.4,2005,1
"8282","Mystery","The Jacket ","John Maybury","R",7.1,2005,1
"8283","Mystery","The Lady from Shanghai ","Orson Welles","Not Rated",7.7,1947,1
"8284","Mystery","The Life Before Her Eyes ","Vadim Perelman","R",6.4,2007,1
"8285","Mystery","The Limey ","Steven Soderbergh","R",7.1,1999,1
"8286","Mystery","The Long Kiss Goodnight ","Renny Harlin","R",6.7,1996,1
"8287","Mystery","The Losers ","Sylvain White","PG-13",6.4,2010,1
"8288","Mystery","The Manchurian Candidate ","Jonathan Demme","R",6.6,2004,1
"8289","Mystery","The Maze Runner ","Wes Ball","PG-13",6.8,2014,1
"8290","Mystery","The Midnight Meat Train ","Ryûhei Kitamura","R",6.1,2008,1
"8291","Mystery","The Mortal Instruments: City of Bones ","Harald Zwart","PG-13",6,2013,1
"8292","Mystery","The Mothman Prophecies ","Mark Pellington","PG-13",6.5,2002,1
"8293","Mystery","The Negotiator ","F. Gary Gray","R",7.3,1998,1
"8294","Mystery","The Net ","Irwin Winkler","PG-13",5.8,1995,1
"8295","Mystery","The Night Listener ","Patrick Stettner","R",5.9,2006,1
"8296","Mystery","The Ninth Gate ","Roman Polanski","R",6.7,1999,1
"8297","Mystery","The Number 23 ","Joel Schumacher","R",6.4,2007,1
"8298","Mystery","The Order ","Brian Helgeland","R",5.1,2003,1
"8299","Mystery","The Orphanage ","J.A. Bayona","R",7.5,2007,1
"8300","Mystery","The Oxford Murders ","Álex de la Iglesia","R",6.1,2008,1
"8301","Mystery","The Pelican Brief ","Alan J. Pakula","PG-13",6.5,1993,1
"8302","Mystery","The Pink Panther ","Shawn Levy","PG",5.6,2006,1
"8303","Mystery","The Pledge ","Sean Penn","R",6.8,2001,1
"8304","Mystery","The Prestige ","Christopher Nolan","PG-13",8.5,2006,1
"8305","Mystery","The Prophecy ","Gregory Widen","R",6.6,1995,1
"8306","Mystery","The Quiet American ","Phillip Noyce","R",7.1,2002,1
"8307","Mystery","The Raven ","James McTeigue","R",6.4,2012,1
"8308","Mystery","The Red Violin ","François Girard","R",7.7,1998,1
"8309","Mystery","The Relic ","Peter Hyams","R",5.7,1997,1
"8310","Mystery","The Rite ","Mikael Håfström","PG-13",6,2011,1
"8311","Mystery","The Salton Sea ","D.J. Caruso","R",7.2,2002,1
"8312","Mystery","The Secret in Their Eyes ","Juan José Campanella","R",8.2,2009,1
"8313","Mystery","The Shadow ","Russell Mulcahy","PG-13",6,1994,1
"8314","Mystery","The Singing Detective ","Keith Gordon","R",5.6,2003,1
"8315","Mystery","The Sixth Sense ","M. Night Shyamalan","PG-13",8.1,1999,1
"8316","Mystery","The Skeleton Key ","Iain Softley","PG-13",6.5,2005,1
"8317","Mystery","The Spanish Prisoner ","David Mamet","PG",7.3,1997,1
"8318","Mystery","The Thing ","John Carpenter","R",8.2,1982,1
"8319","Mystery","The Thirteenth Floor ","Josef Rusnak","R",7,1999,1
"8320","Mystery","The Usual Suspects ","Bryan Singer","R",8.6,1995,1
"8321","Mystery","The Village ","M. Night Shyamalan","PG-13",6.5,2004,1
"8322","Mystery","The Watcher ","Joe Charbanic","R",5.3,2000,1
"8323","Mystery","The White Ribbon ","Michael Haneke","R",7.8,2009,1
"8324","Mystery","The Witch ","Robert Eggers","R",6.8,2015,1
"8325","Mystery","The Words ","Brian Klugman","PG-13",7.1,2012,1
"8326","Mystery","The X Files ","Rob Bowman","PG-13",7,1998,1
"8327","Mystery","The X Files: I Want to Believe ","Chris Carter","PG-13",5.9,2008,1
"8328","Mystery","They ","Robert Harmon","PG-13",4.8,2002,1
"8329","Mystery","Thr3e ","Robby Henson","PG-13",5.1,2006,1
"8330","Mystery","Three Burials ","Tommy Lee Jones","R",7.5,2005,1
"8331","Mystery","Timecrimes ","Nacho Vigalondo","R",7.2,2007,1
"8332","Mystery","Tinker Tailor Soldier Spy ","Tomas Alfredson","R",7.1,2011,1
"8333","Mystery","Tomorrowland ","Brad Bird","PG",6.5,2015,1
"8334","Mystery","Transcendence ","Wally Pfister","PG-13",6.3,2014,1
"8335","Mystery","Transsiberian ","Brad Anderson","R",6.7,2008,1
"8336","Mystery","Unbreakable ","M. Night Shyamalan","PG-13",7.2,2000,1
"8337","Mystery","Unfriended ","Levan Gabriadze","R",5.7,2014,1
"8338","Mystery","Urban Legend ","Jamie Blanks","R",5.5,1998,1
"8339","Mystery","Urban Legends: Final Cut ","John Ottman","R",4.1,2000,1
"8340","Mystery","Valentine ","Jamie Blanks","R",4.7,2001,1
"8341","Mystery","Vanilla Sky ","Cameron Crowe","R",6.9,2001,1
"8342","Mystery","Vantage Point ","Pete Travis","PG-13",6.6,2008,1
"8343","Mystery","Watchmen ","Zack Snyder","R",7.7,2009,1
"8344","Mystery","What Lies Beneath ","Robert Zemeckis","PG-13",6.6,2000,1
"8345","Mystery","Where the Truth Lies ","Atom Egoyan","R",6.5,2005,1
"8346","Mystery","White Noise ","Geoffrey Sax","PG-13",5.5,2005,1
"8347","Mystery","Whiteout ","Dominic Sena","R",5.5,2009,1
"8348","Mystery","Wild Things ","John McNaughton","R",6.5,1998,1
"8349","Mystery","Winter's Tale ","Akiva Goldsman","PG-13",6.2,2014,1
"8350","Mystery","Witchboard ","Kevin Tenney","R",5.7,1986,1
"8351","Mystery","Without a Paddle ","Steven Brill","PG-13",5.9,2004,1
"8352","Mystery","Wonderland ","James Cox","R",6.6,2003,1
"8353","Mystery","Young Sherlock Holmes ","Barry Levinson","PG-13",6.8,1985,1
"8354","Mystery","Zero Effect ","Jake Kasdan","R",7,1998,1
"8355","Mystery","Zodiac ","David Fincher","R",7.7,2007,1
"8356","Romance","10 Things I Hate About You ","Gil Junger","PG-13",7.2,1999,1
"8357","Romance","13 Going on 30 ","Gary Winick","PG-13",6.1,2004,1
"8358","Romance","17 Again ","Burr Steers","PG-13",6.4,2009,1
"8359","Romance","20 Dates ","Myles Berkowitz","R",5.3,1998,1
"8360","Romance","200 Cigarettes ","Risa Bramon Garcia","R",5.9,1999,1
"8361","Romance","2046 ","Kar-Wai Wong","R",7.5,2004,1
"8362","Romance","27 Dresses ","Anne Fletcher","PG-13",6.1,2008,1
"8363","Romance","40 Days and 40 Nights ","Michael Lehmann","R",5.6,2002,1
"8364","Romance","42nd Street ","Lloyd Bacon","Unrated",7.7,1933,1
"8365","Romance","50 First Dates ","Peter Segal","PG-13",6.8,2004,1
"8366","Romance","50/50 ","Jonathan Levine","R",7.7,2011,1
